train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_ranking_accuracy_0.1,test_ranking_accuracy_0.2,test_ranking_accuracy_0.3,test_ranking_accuracy_0.4,test_ranking_accuracy_0.5,test_ranking_accuracy_0.6,test_ranking_accuracy_0.7,test_ranking_accuracy_0.8,test_ranking_accuracy_0.9,test_ranking_accuracy_1.0,test_ranking_accuracy_1.1,test_ranking_accuracy_1.2,test_ranking_accuracy_1.3,test_ranking_accuracy_1.4,test_ranking_accuracy_1.5,test_ranking_accuracy_1.6,test_ranking_accuracy_1.7,test_ranking_accuracy_1.8,test_ranking_accuracy_1.9,test_ranking_accuracy_2.0,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.1599999964237213,0.95,0.97,0.05000000074505806,0.2199999988079071,0.1614028191526994,243.7182569205761,0.27000001072883606,0.83,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.27016321914615454,87.53288300335407,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26693024546091937,86.48539952933788,1713288629,,False,83,2c7942e7,2024-04-16_19-30-29,307.31023263931274,23463.24813556671,37676,AT-MB-PC-E13,127.0.0.1,23463.24813556671,83,128,0.0,6,0.001
0.1599999964237213,0.95,0.97,0.05000000074505806,0.2199999988079071,0.1577830341379374,238.25238154828548,0.27000001072883606,0.83,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27085914449007426,87.75836281478405,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.2674806163082888,86.66371968388557,1713288938,,False,84,2c7942e7,2024-04-16_19-35-38,309.50981402397156,23772.757949590683,37676,AT-MB-PC-E13,127.0.0.1,23772.757949590683,84,128,0.0,6,0.001
0.1599999964237213,0.95,0.97,0.05000000074505806,0.2199999988079071,0.16148952060434596,243.84917611256242,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.9,0.92,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2715579891738332,87.98478849232197,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.2679523771835698,86.81657020747662,1713289239,,False,85,2c7942e7,2024-04-16_19-40-39,300.6562087535858,24073.41415834427,37676,AT-MB-PC-E13,127.0.0.1,24073.41415834427,85,128,0.0,6,0.001
0.1599999964237213,0.95,0.97,0.05000000074505806,0.20999999344348907,0.15636955780402714,236.11803228408098,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27134527266025543,87.91586834192276,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99,0.99,0.26677001051512766,86.43348340690136,1713289533,,False,86,2c7942e7,2024-04-16_19-45-33,294.23630142211914,24367.650459766388,37676,AT-MB-PC-E13,127.0.0.1,24367.650459766388,86,128,0.0,6,0.001
0.1599999964237213,0.95,0.97,0.05000000074505806,0.2199999988079071,0.158124770026728,238.7684027403593,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27222099155187607,88.19960126280785,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26819136964134227,86.8940037637949,1713289813,,False,87,2c7942e7,2024-04-16_19-50-13,279.5645966529846,24647.215056419373,37676,AT-MB-PC-E13,127.0.0.1,24647.215056419373,87,128,0.0,6,0.001
0.15000000596046448,0.95,0.97,0.03999999910593033,0.20999999344348907,0.1538412759413585,232.30032667145133,0.27000001072883606,0.82,0.92,0.17000000178813934,0.4099999964237213,0.89,0.91,0.93,0.94,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2737933915614346,88.70905886590481,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.269222116028821,87.22796559333801,1713290083,,False,88,2c7942e7,2024-04-16_19-54-43,270.7223472595215,24917.937403678894,37676,AT-MB-PC-E13,127.0.0.1,24917.937403678894,88,128,0.0,6,0.001
0.15000000596046448,0.95,0.97,0.03999999910593033,0.20999999344348907,0.1544733813932992,233.2548059038818,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.9,0.92,0.94,0.95,0.96,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.27292381608743727,88.42731641232967,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2684139347186795,86.96611484885216,1713290338,,False,89,2c7942e7,2024-04-16_19-58-58,254.7270429134369,25172.66444659233,37676,AT-MB-PC-E13,127.0.0.1,25172.66444659233,89,128,0.0,6,0.001
0.1599999964237213,0.95,0.97,0.05000000074505806,0.2199999988079071,0.15823319141833198,238.9321190416813,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27276333039741457,88.37531904876232,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.95,0.96,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26848980554460006,86.99069699645042,1713290602,,False,90,2c7942e7,2024-04-16_20-03-22,264.19361424446106,25436.858060836792,37676,AT-MB-PC-E13,127.0.0.1,25436.858060836792,90,128,0.0,6,0.001
0.15000000596046448,0.95,0.97,0.03999999910593033,0.20999999344348907,0.15270810327831877,230.58923595026135,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2705998064743148,87.674337297678,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.92,0.93,0.94,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2655583064497253,86.040891289711,1713290860,,False,91,2c7942e7,2024-04-16_20-07-40,258.12770795822144,25694.985768795013,37676,AT-MB-PC-E13,127.0.0.1,25694.985768795013,91,128,0.0,6,0.001
0.15000000596046448,0.95,0.98,0.03999999910593033,0.20999999344348907,0.15150571761788517,228.7736336030066,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,0.27086883052079763,87.76150108873844,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.92,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.26633290845302887,86.29186233878136,1713291115,,False,92,2c7942e7,2024-04-16_20-11-55,254.5903446674347,25949.576113462448,37676,AT-MB-PC-E13,127.0.0.1,25949.576113462448,92,128,0.0,6,0.001
0.15000000596046448,0.95,0.98,0.03999999910593033,0.20000000298023224,0.14935500213740677,225.52605322748423,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.271648310676769,88.01405265927315,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2673184802226814,86.61118759214878,1713291367,,False,93,2c7942e7,2024-04-16_20-16-07,252.14985299110413,26201.725966453552,37676,AT-MB-PC-E13,127.0.0.1,26201.725966453552,93,128,0.0,6,0.001
0.15000000596046448,0.95,0.97,0.03999999910593033,0.20999999344348907,0.15328191701347466,231.45569469034672,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2719834673643848,88.12264342606068,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.95,0.96,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,0.2674993617851057,86.66979321837425,1713291616,,False,94,2c7942e7,2024-04-16_20-20-16,249.1879642009735,26450.913930654526,37676,AT-MB-PC-E13,127.0.0.1,26450.913930654526,94,128,0.0,6,0.001
0.15000000596046448,0.95,0.98,0.03999999910593033,0.20000000298023224,0.1478080341185363,223.1901315189898,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.9,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27181416462508984,88.06778933852911,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.2675870516233974,86.69820472598076,1713291865,,False,95,2c7942e7,2024-04-16_20-24-25,248.57638502120972,26699.490315675735,37676,AT-MB-PC-E13,127.0.0.1,26699.490315675735,95,128,0.0,6,0.001
0.15000000596046448,0.95,0.97,0.03999999910593033,0.20999999344348907,0.15478304259182996,233.72239431366324,0.2800000011920929,0.82,0.92,0.17000000178813934,0.4099999964237213,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27502510416103,89.10813374817371,0.27000001072883606,0.82,0.92,0.1599999964237213,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.270156514911372,87.53071083128452,1713292114,,False,96,2c7942e7,2024-04-16_20-28-34,249.14693593978882,26948.637251615524,37676,AT-MB-PC-E13,127.0.0.1,26948.637251615524,96,128,0.0,6,0.001
0.1599999964237213,0.95,0.97,0.05000000074505806,0.20999999344348907,0.15600753792419733,235.57138226553798,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.92,0.94,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27162309823396763,88.00588382780552,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,1.0,0.267551635886416,86.68673002719879,1713292363,,False,97,2c7942e7,2024-04-16_20-32-43,248.90379214286804,27197.541043758392,37676,AT-MB-PC-E13,127.0.0.1,27197.541043758392,97,128,0.0,6,0.001
0.15000000596046448,0.95,0.98,0.03999999910593033,0.20999999344348907,0.15206776525307175,229.62232553213835,0.2800000011920929,0.82,0.92,0.17000000178813934,0.4099999964237213,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.27587641692823833,89.38395908474922,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.92,0.93,0.95,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2714454154081551,87.94831459224224,1713292619,,False,98,2c7942e7,2024-04-16_20-36-59,255.8894681930542,27453.430511951447,37676,AT-MB-PC-E13,127.0.0.1,27453.430511951447,98,128,0.0,6,0.001
0.15000000596046448,0.95,0.98,0.03999999910593033,0.20999999344348907,0.15194884612662904,229.44275765120983,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4000000059604645,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1.0,1.0,0.27171814115143117,88.0366777330637,0.27000001072883606,0.82,0.92,0.15000000596046448,0.38999998569488525,0.89,0.91,0.93,0.94,0.96,0.97,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.26778398973890294,86.76201267540455,1713292881,,False,99,2c7942e7,2024-04-16_20-41-21,261.617436170578,27715.047948122025,37676,AT-MB-PC-E13,127.0.0.1,27715.047948122025,99,128,0.0,6,0.001
0.15000000596046448,0.95,0.98,0.03999999910593033,0.20000000298023224,0.14886771097581908,224.7902435734868,0.27000001072883606,0.82,0.92,0.1599999964237213,0.4099999964237213,0.89,0.91,0.93,0.94,0.95,0.96,0.97,0.97,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.2742134028654776,88.84514252841473,0.27000001072883606,0.82,0.92,0.1599999964237213,0.38999998569488525,0.88,0.9,0.92,0.94,0.95,0.96,0.97,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99,1.0,0.26970480630795163,87.38435724377632,1713293139,,False,100,2c7942e7,2024-04-16_20-45-39,257.94867515563965,27972.996623277664,37676,AT-MB-PC-E13,127.0.0.1,27972.996623277664,100,128,0.0,6,0.001
